CustomerID,TerritoryID,AccountNumber,CustomerType,rowguid,ModifiedDate
21645,1,AW00021645,I,FQTc/84lmE+HXl9Zew2SKQ==,2004-10-13 11:15:07.000000 UTC
21765,1,AW00021765,I,amdoJV6x4Uu7W5XryORpZw==,2004-10-13 11:15:07.000000 UTC
21908,1,AW00021908,I,Zfq1YzdxuUeHlfKRhJu+bQ==,2004-10-13 11:15:07.000000 UTC
22073,1,AW00022073,I,lKdZve9gVUW1hPaFSth81A==,2004-10-13 11:15:07.000000 UTC
22861,1,AW00022861,I,hM2gDIXY6UiMz2S7O4dRLQ==,2004-10-13 11:15:07.000000 UTC
23023,1,AW00023023,I,0Ml2tDeJ9E+eWjk/0OyeYQ==,2004-10-13 11:15:07.000000 UTC
23140,1,AW00023140,I,mRkQYhBVEUObD4qyZ7ahnw==,2004-10-13 11:15:07.000000 UTC
23264,1,AW00023264,I,/iYxWmwHLEWpvQsnWUX4vw==,2004-10-13 11:15:07.000000 UTC
23274,1,AW00023274,I,usAJhML+4U6wCy+8Sb9DAg==,2004-10-13 11:15:07.000000 UTC
23406,1,AW00023406,I,FLkzMzlPj0aV+nZ/niQ1+g==,2004-10-13 11:15:07.000000 UTC
23577,1,AW00023577,I,I8yKYNVzuUeD7faRZnkpCQ==,2004-10-13 11:15:07.000000 UTC
23588,1,AW00023588,I,8G8pN+HdXUiLifgVi+0KWg==,2004-10-13 11:15:07.000000 UTC
24223,1,AW00024223,I,keQ0QYJJ/Euf5R37i2XSYw==,2004-10-13 11:15:07.000000 UTC
25193,1,AW00025193,I,VQvKfhOJPE6sf7NFWstdSw==,2004-10-13 11:15:07.000000 UTC
25291,1,AW00025291,I,OZ+VJnm8jUmKfD4451+Mow==,2004-10-13 11:15:07.000000 UTC
25863,1,AW00025863,I,Af676ttf4EGRASTo5/Htrg==,2004-10-13 11:15:07.000000 UTC
25903,1,AW00025903,I,AueAMsaC1EeMp2htaOqwTg==,2004-10-13 11:15:07.000000 UTC
26079,1,AW00026079,I,RGZ9rX4kuEmAfkikIHohDQ==,2004-10-13 11:15:07.000000 UTC
26688,1,AW00026688,I,W16Hz0RZTU+Xr37WYFKe/g==,2004-10-13 11:15:07.000000 UTC
26714,1,AW00026714,I,CSOUY14Z0EmWEFwrczNZvA==,2004-10-13 11:15:07.000000 UTC
27041,1,AW00027041,I,8He9CeLAoky0oUQGhHTaBQ==,2004-10-13 11:15:07.000000 UTC
27063,1,AW00027063,I,BNYxNgp0k0ulp2FGsJYatg==,2004-10-13 11:15:07.000000 UTC
27256,1,AW00027256,I,9mBPQVhRRE21EHnXUZB9JA==,2004-10-13 11:15:07.000000 UTC
27644,1,AW00027644,I,UM0MoMzVZEi/p/9sl9Z/3Q==,2004-10-13 11:15:07.000000 UTC
28064,1,AW00028064,I,3NSCNouJQkO0O/mo/FsEvQ==,2004-10-13 11:15:07.000000 UTC
28222,1,AW00028222,I,SWe/JrwtwUKuKNHr5O9XfQ==,2004-10-13 11:15:07.000000 UTC
28279,1,AW00028279,I,nvNl3xJAyUCxo7hZj1TnCg==,2004-10-13 11:15:07.000000 UTC
29204,1,AW00029204,I,KAy2jRv0HE2TZPPTcnOQRg==,2004-10-13 11:15:07.000000 UTC
11153,1,AW00011153,I,3FOyMzu5YUKXwxPZGnTJJQ==,2004-10-13 11:15:07.000000 UTC
11646,1,AW00011646,I,5DuX5S2RFECCXZXaw49c+Q==,2004-10-13 11:15:07.000000 UTC
11778,1,AW00011778,I,DdpbjNiXvUKPAY5pe2mBag==,2004-10-13 11:15:07.000000 UTC
12938,1,AW00012938,I,WENOuMp4bUazxXwJuDb9Ng==,2004-10-13 11:15:07.000000 UTC
12951,1,AW00012951,I,U45aZUbu4EGNGZ6SazPPgQ==,2004-10-13 11:15:07.000000 UTC
13991,1,AW00013991,I,YHJV6Ph3u0eC0e4w2wCG7w==,2004-10-13 11:15:07.000000 UTC
14267,1,AW00014267,I,7jEOT3jYAUa1EIplx2gVwQ==,2004-10-13 11:15:07.000000 UTC
14333,1,AW00014333,I,njmwVC7JtEmhigsOSbKmuw==,2004-10-13 11:15:07.000000 UTC
14918,1,AW00014918,I,pV7wv30AVUmauCNGJdeyog==,2004-10-13 11:15:07.000000 UTC
15499,1,AW00015499,I,eUQShRHREk6dY0Ru6ypTgg==,2004-10-13 11:15:07.000000 UTC
15981,1,AW00015981,I,6NC3XreeCECVB854t8tiDQ==,2004-10-13 11:15:07.000000 UTC
16022,1,AW00016022,I,yu+etPHWLkWbyfHy+u/0Kw==,2004-10-13 11:15:07.000000 UTC
16761,1,AW00016761,I,ncdr1wuuSEC0o5uQRuVXqQ==,2004-10-13 11:15:07.000000 UTC
16890,1,AW00016890,I,6ZswlZ+ObUm7syroBfD5rQ==,2004-10-13 11:15:07.000000 UTC
17151,1,AW00017151,I,zXuuXl6vOEG+WdyETRItdA==,2004-10-13 11:15:07.000000 UTC
17406,1,AW00017406,I,25ILiHNjnU2Ij2tNTzgv6Q==,2004-10-13 11:15:07.000000 UTC
17451,1,AW00017451,I,eQRscWVOTUeATalh6RnzSg==,2004-10-13 11:15:07.000000 UTC
17465,1,AW00017465,I,p7bNlEb4YU24RYzEhD4JEA==,2004-10-13 11:15:07.000000 UTC
17466,1,AW00017466,I,IJSanJOJdkasq2UaZerv4g==,2004-10-13 11:15:07.000000 UTC
17477,1,AW00017477,I,s9Tzi81IUUGiQvuOj8jPUQ==,2004-10-13 11:15:07.000000 UTC
17616,1,AW00017616,I,A2Ciyjrlr0Sbl8NpKvbDAw==,2004-10-13 11:15:07.000000 UTC
18082,1,AW00018082,I,upNQ54QAk0SR9GPWrBfrtw==,2004-10-13 11:15:07.000000 UTC
18374,1,AW00018374,I,AqF0Od2RREe0ks4JLEsVCg==,2004-10-13 11:15:07.000000 UTC
18435,1,AW00018435,I,Am16E4vl0ECW2bkTulqDwg==,2004-10-13 11:15:07.000000 UTC
18453,1,AW00018453,I,aVMlIrRGDkqP2TI77pAgpg==,2004-10-13 11:15:07.000000 UTC
18499,1,AW00018499,I,bsAGpvCXHk+bJ9iW3c8rgQ==,2004-10-13 11:15:07.000000 UTC
18611,1,AW00018611,I,7/PvH8s9okuTtluQh5hKdg==,2004-10-13 11:15:07.000000 UTC
18889,1,AW00018889,I,j9I/PF8LekiRx7ZHN58pDA==,2004-10-13 11:15:07.000000 UTC
19125,1,AW00019125,I,zd/RpCG9m0yJk4MyMUakmg==,2004-10-13 11:15:07.000000 UTC
20394,1,AW00020394,I,yF4HHpNq7keeR8998jAGkw==,2004-10-13 11:15:07.000000 UTC
20660,1,AW00020660,I,MyBlcUahYEeocCtHVVlFGg==,2004-10-13 11:15:07.000000 UTC
20735,1,AW00020735,I,ncEAhUK46Uaqpa738Z273w==,2004-10-13 11:15:07.000000 UTC
21319,1,AW00021319,I,HHFPQN1tFkGnKdcOfH8kMg==,2004-10-13 11:15:07.000000 UTC
21482,1,AW00021482,I,IsdujwjyMUqJitvML3t7uA==,2004-10-13 11:15:07.000000 UTC
21706,1,AW00021706,I,QEdtYEbF1UK5tr7NunwSDg==,2004-10-13 11:15:07.000000 UTC
21715,1,AW00021715,I,ZkjBz1FIMUmeQDXFt7dazQ==,2004-10-13 11:15:07.000000 UTC
21763,1,AW00021763,I,zzuuAXma+UW6eau0Br/Dlw==,2004-10-13 11:15:07.000000 UTC
22187,1,AW00022187,I,5Esiz3HQbkuFBNezpBUb4w==,2004-10-13 11:15:07.000000 UTC
22288,1,AW00022288,I,T7zE7KQq4EaU4LiOmPa6OA==,2004-10-13 11:15:07.000000 UTC
22333,1,AW00022333,I,BP6pOoBuTkW8unk47nSjNQ==,2004-10-13 11:15:07.000000 UTC
23333,1,AW00023333,I,4+ny2IscAE6BkkL5/861hg==,2004-10-13 11:15:07.000000 UTC
23335,1,AW00023335,I,Lv7v5wW7+0anitRVt6rp/w==,2004-10-13 11:15:07.000000 UTC
23341,1,AW00023341,I,ZFqzyWyVeEGbFbb4JVGcpA==,2004-10-13 11:15:07.000000 UTC
23710,1,AW00023710,I,SzWvKiyGCU6PdVlYTrELZA==,2004-10-13 11:15:07.000000 UTC
23711,1,AW00023711,I,YwailCOJtUSvB6EkazwRlQ==,2004-10-13 11:15:07.000000 UTC
23733,1,AW00023733,I,oZEVh476aUeDlMGiFNA6WA==,2004-10-13 11:15:07.000000 UTC
23805,1,AW00023805,I,36XzI8OSfEyUVM1V/jwvug==,2004-10-13 11:15:07.000000 UTC
24333,1,AW00024333,I,ophHpFSF0UefykqbFRIXkw==,2004-10-13 11:15:07.000000 UTC
24390,1,AW00024390,I,so1lupnIxUql4RGQI1YT0Q==,2004-10-13 11:15:07.000000 UTC
24964,1,AW00024964,I,n41KWXTn70GKC3A/cSuI9w==,2004-10-13 11:15:07.000000 UTC
24968,1,AW00024968,I,/8UKEXDK3UqaVsZhthdgbA==,2004-10-13 11:15:07.000000 UTC
24989,1,AW00024989,I,9J7IcCOoE0q48HnRTnfTuQ==,2004-10-13 11:15:07.000000 UTC
24991,1,AW00024991,I,+gDUJHDMHEGWYIodTUb4fA==,2004-10-13 11:15:07.000000 UTC
25072,1,AW00025072,I,m6/lH3mpekW5fEc1fRTFQw==,2004-10-13 11:15:07.000000 UTC
25096,1,AW00025096,I,Y8uv5y2KiEG58hrG6Z2LQQ==,2004-10-13 11:15:07.000000 UTC
25153,1,AW00025153,I,yu7PkUfQUEO9i5AdpnlogA==,2004-10-13 11:15:07.000000 UTC
25896,1,AW00025896,I,YQBxWEqhVUeVlhsyKs32hw==,2004-10-13 11:15:07.000000 UTC
26078,1,AW00026078,I,nMKG1YYwU0ePMgkjiYMhAA==,2004-10-13 11:15:07.000000 UTC
26287,1,AW00026287,I,hVHmWe0cGUKeVopWbla4Xg==,2004-10-13 11:15:07.000000 UTC
26448,1,AW00026448,I,xWK8aX4560mSTMHQDkj3hQ==,2004-10-13 11:15:07.000000 UTC
26464,1,AW00026464,I,18/gy4wVM0+nUpcaHZ/CMw==,2004-10-13 11:15:07.000000 UTC
26584,1,AW00026584,I,QEMcqgkTsUqs5uMHbJJIsg==,2004-10-13 11:15:07.000000 UTC
26638,1,AW00026638,I,2WqeqxXGvEWyt1dtxb0CKw==,2004-10-13 11:15:07.000000 UTC
26680,1,AW00026680,I,cevJ3dYlDkmwAJPbhrx2BQ==,2004-10-13 11:15:07.000000 UTC
27213,1,AW00027213,I,hsc97m4l5UCm/C2YZsfysw==,2004-10-13 11:15:07.000000 UTC
27272,1,AW00027272,I,CMX/2mWDWESTAxPsS5L+2A==,2004-10-13 11:15:07.000000 UTC
27295,1,AW00027295,I,aAZM9cUJQU+7ut6KHyfVKQ==,2004-10-13 11:15:07.000000 UTC
27461,1,AW00027461,I,ymJntsIaIEaXFBmG8e+hcQ==,2004-10-13 11:15:07.000000 UTC
27608,1,AW00027608,I,Ji6ncTMtDESfazl4WVO34Q==,2004-10-13 11:15:07.000000 UTC
28617,1,AW00028617,I,Y0YsLpivy066hIW6guaSdQ==,2004-10-13 11:15:07.000000 UTC
28783,1,AW00028783,I,iBWfgwsxZU6W2sBwV5lZPA==,2004-10-13 11:15:07.000000 UTC
28995,1,AW00028995,I,Y/yeOt2PI0yGMeVNcL0viA==,2004-10-13 11:15:07.000000 UTC
29006,1,AW00029006,I,/PYY/WAW40itr7tDyphnzw==,2004-10-13 11:15:07.000000 UTC
29134,1,AW00029134,I,Frwigryrv0aE1kuPzwihmg==,2004-10-13 11:15:07.000000 UTC
11129,1,AW00011129,I,257WTfqX5kqTxM6rNgZP0g==,2004-10-13 11:15:07.000000 UTC
11154,1,AW00011154,I,uMfqzLxK60a5ptVkH783tw==,2004-10-13 11:15:07.000000 UTC
11282,1,AW00011282,I,nD9p8vtjvEmYPD7EWftW4w==,2004-10-13 11:15:07.000000 UTC
11301,1,AW00011301,I,ISM1LuKBm0G+XMVC6VJWUA==,2004-10-13 11:15:07.000000 UTC
11535,1,AW00011535,I,6peoqmxNaUGuUXuQ5quN0Q==,2004-10-13 11:15:07.000000 UTC
11798,1,AW00011798,I,L6CYJ5ti7U6rxeWiudhvyg==,2004-10-13 11:15:07.000000 UTC
11810,1,AW00011810,I,6sAiDvy2KUecBVbDKD3vvw==,2004-10-13 11:15:07.000000 UTC
11832,1,AW00011832,I,myTu4OwhkkujpHfQN1STtg==,2004-10-13 11:15:07.000000 UTC
12424,1,AW00012424,I,TAqJEGv9/UiCSqGOdsNBUw==,2004-10-13 11:15:07.000000 UTC
13146,1,AW00013146,I,WnYv6cFEeUWsJAFylg3Dtg==,2004-10-13 11:15:07.000000 UTC
13169,1,AW00013169,I,lm4OvCio/kiNumBTmYESeQ==,2004-10-13 11:15:07.000000 UTC
13398,1,AW00013398,I,p0RiXv0jXUCL4cXH9dDn7Q==,2004-10-13 11:15:07.000000 UTC
14272,1,AW00014272,I,h8ZtIcYbykioq3q6pb9L8Q==,2004-10-13 11:15:07.000000 UTC
14290,1,AW00014290,I,YWszfuYf5kC/fchi5s5TRQ==,2004-10-13 11:15:07.000000 UTC
14342,1,AW00014342,I,f9g+kasIf0abV/tQxQ7ALw==,2004-10-13 11:15:07.000000 UTC
15550,1,AW00015550,I,yAhDb+XVyU+aWeliaHZr9w==,2004-10-13 11:15:07.000000 UTC
16111,1,AW00016111,I,CVRuJHTDvEqnUbyFHsKSlg==,2004-10-13 11:15:07.000000 UTC
16119,1,AW00016119,I,cpU2sg7N80eG13IsI/KmzQ==,2004-10-13 11:15:07.000000 UTC
16381,1,AW00016381,I,HANiDeSOVUmqjlmXFXv5gA==,2004-10-13 11:15:07.000000 UTC
16765,1,AW00016765,I,fPsjNfuNx0GEGlWKlD7YfA==,2004-10-13 11:15:07.000000 UTC
16802,1,AW00016802,I,GmFVfxbx7EeeJWVQeyzVAQ==,2004-10-13 11:15:07.000000 UTC
16951,1,AW00016951,I,Ht/In72aJkWKr3Z1JX0MWQ==,2004-10-13 11:15:07.000000 UTC
17457,1,AW00017457,I,X3VY28LYsEywNqoazg/Pdg==,2004-10-13 11:15:07.000000 UTC
17544,1,AW00017544,I,9Vd29bTxYEaw61ujKy6nUQ==,2004-10-13 11:15:07.000000 UTC
18923,1,AW00018923,I,IaSsLCCXV0+WkWV87QDwdw==,2004-10-13 11:15:07.000000 UTC
20018,1,AW00020018,I,ZI0SCDxoPUupE6zOovbOlA==,2004-10-13 11:15:07.000000 UTC
20203,1,AW00020203,I,/Ma5oXVgiUaEirlArWlA3w==,2004-10-13 11:15:07.000000 UTC
20493,1,AW00020493,I,9it9x8L25kmJeACIg9hcIw==,2004-10-13 11:15:07.000000 UTC
20520,1,AW00020520,I,RjziOJIFg0GC3wXuYYBHvw==,2004-10-13 11:15:07.000000 UTC
20757,1,AW00020757,I,gwAZNhwuOkWcBP6ZYZpDzQ==,2004-10-13 11:15:07.000000 UTC
21290,1,AW00021290,I,RZGa0LtYbECX2hpGhEUvfg==,2004-10-13 11:15:07.000000 UTC
21322,1,AW00021322,I,7v88wjvPrkiyVkiEJ2bahA==,2004-10-13 11:15:07.000000 UTC
21414,1,AW00021414,I,chVL2uEL2ku7RYr0mirPRg==,2004-10-13 11:15:07.000000 UTC
21578,1,AW00021578,I,XU001pIlNEym1p80NiQjAg==,2004-10-13 11:15:07.000000 UTC
22013,1,AW00022013,I,aMnWXKIKDkihTvaQrVNBWQ==,2004-10-13 11:15:07.000000 UTC
22057,1,AW00022057,I,cx3Z8J2N1kiz3aFvWl2IUQ==,2004-10-13 11:15:07.000000 UTC
22093,1,AW00022093,I,24cgt3zGpE6QnmuwvzQbtA==,2004-10-13 11:15:07.000000 UTC
22211,1,AW00022211,I,DxHmHCcZkUuLrFr3BUFtcw==,2004-10-13 11:15:07.000000 UTC
22994,1,AW00022994,I,uWeoBhGJrkCQ+jx0MqKDCg==,2004-10-13 11:15:07.000000 UTC
23108,1,AW00023108,I,Jr7y1Rd2tUCqDMJQOwBucw==,2004-10-13 11:15:07.000000 UTC
23167,1,AW00023167,I,1wMLsgBT9EuV8yYSyV/RJg==,2004-10-13 11:15:07.000000 UTC
23203,1,AW00023203,I,RRPbzW5F+EG5Y4aIJBJlYA==,2004-10-13 11:15:07.000000 UTC
23403,1,AW00023403,I,ub5gPDU4JU27iGc0zO5TUA==,2004-10-13 11:15:07.000000 UTC
23473,1,AW00023473,I,KY0wGxyE+kW0b2mwF9reVg==,2004-10-13 11:15:07.000000 UTC
23714,1,AW00023714,I,Yi+mel5dXEm/tIxXzVSvoQ==,2004-10-13 11:15:07.000000 UTC
23735,1,AW00023735,I,g/rOGR6dYkyLtmnkpPciAA==,2004-10-13 11:15:07.000000 UTC
24237,1,AW00024237,I,fHmZ7gpSz0+AsCQg1YZynQ==,2004-10-13 11:15:07.000000 UTC
24658,1,AW00024658,I,wUE9wBgNGUGtoRcQaxUy7A==,2004-10-13 11:15:07.000000 UTC
24943,1,AW00024943,I,4Q2j1WZHKkiOFQib6T5E4A==,2004-10-13 11:15:07.000000 UTC
25893,1,AW00025893,I,DdG/zo7HckW1HosxN1FkwA==,2004-10-13 11:15:07.000000 UTC
25975,1,AW00025975,I,k73rscbc6U+VXQbFlBXPdg==,2004-10-13 11:15:07.000000 UTC
26312,1,AW00026312,I,/fIMtIPQgE63+rEOcvwN/g==,2004-10-13 11:15:07.000000 UTC
26317,1,AW00026317,I,6JjCbmxVkEWYHUWTgH4a/w==,2004-10-13 11:15:07.000000 UTC
26457,1,AW00026457,I,FOoE1tPisUqS/P2Pazc7Fg==,2004-10-13 11:15:07.000000 UTC
26463,1,AW00026463,I,SgswrSfB7kacKF3INKAYSA==,2004-10-13 11:15:07.000000 UTC
26498,1,AW00026498,I,32lfw88cUUq2rVdjvcO0tw==,2004-10-13 11:15:07.000000 UTC
27034,1,AW00027034,I,EO9vP3femUWys6/Zu8E7SA==,2004-10-13 11:15:07.000000 UTC
27538,1,AW00027538,I,E8RLw+2i5kiQ5Itxt/o2jQ==,2004-10-13 11:15:07.000000 UTC
27675,1,AW00027675,I,E0Yd743oJkGFvZLcCrk6KA==,2004-10-13 11:15:07.000000 UTC
27742,1,AW00027742,I,u/H1RmKRWkCFe57wl4sO6A==,2004-10-13 11:15:07.000000 UTC
27919,1,AW00027919,I,Ksp0keklPEqXK4qtbStQHQ==,2004-10-13 11:15:07.000000 UTC
28227,1,AW00028227,I,4Wh2mS0EkUykRIEsG8CyNA==,2004-10-13 11:15:07.000000 UTC
28277,1,AW00028277,I,k6bZxI6240+x4jtM74LoHg==,2004-10-13 11:15:07.000000 UTC
28295,1,AW00028295,I,RgJ44lLS7kuQtB1yBlgfJQ==,2004-10-13 11:15:07.000000 UTC
28770,1,AW00028770,I,8Y02bbWsT0CU4hmCQfSMtQ==,2004-10-13 11:15:07.000000 UTC
28793,1,AW00028793,I,9daZK5e7LECiQbMwdTjtdg==,2004-10-13 11:15:07.000000 UTC
28856,1,AW00028856,I,pRuvy6k/zUKolPBkzIe8gA==,2004-10-13 11:15:07.000000 UTC
29258,1,AW00029258,I,m1J9hQ6I/EWJ9lROvGqEEw==,2004-10-13 11:15:07.000000 UTC
11255,1,AW00011255,I,xCKja43xq0+17tZ3LWAiCQ==,2004-10-13 11:15:07.000000 UTC
11313,1,AW00011313,I,nkYEry6/YUKncl2Ry2UHog==,2004-10-13 11:15:07.000000 UTC
11620,1,AW00011620,I,EB7cpSe1Vkq79NYonhDkew==,2004-10-13 11:15:07.000000 UTC
11663,1,AW00011663,I,RoIDENQMp0S1tYPXbvPS8w==,2004-10-13 11:15:07.000000 UTC
11730,1,AW00011730,I,BnjmZ4zNWkq6BaLaqtH0Ug==,2004-10-13 11:15:07.000000 UTC
11780,1,AW00011780,I,jDVuZJ7hOEy1bTjTzLIBng==,2004-10-13 11:15:07.000000 UTC
11880,1,AW00011880,I,16DTYZma/EWOroBGwFx+Mg==,2004-10-13 11:15:07.000000 UTC
12041,1,AW00012041,I,9bYxM9mwrU2kTYR6ZK+9XQ==,2004-10-13 11:15:07.000000 UTC
12059,1,AW00012059,I,3Le4nOD6bEmxF0OEHwfOKg==,2004-10-13 11:15:07.000000 UTC
12436,1,AW00012436,I,mnC6TitWlkKw5xSgV9ZdbA==,2004-10-13 11:15:07.000000 UTC
12531,1,AW00012531,I,d8Gkv9sPaUiKv6R0v80dbg==,2004-10-13 11:15:07.000000 UTC
12949,1,AW00012949,I,wzOdi18Hi0W0Fd77wSLtLA==,2004-10-13 11:15:07.000000 UTC
13028,1,AW00013028,I,PwaBPIVwrkukpR/vAFkwWA==,2004-10-13 11:15:07.000000 UTC
13072,1,AW00013072,I,pHjpCsmf8EKTA/uPZ1JA3g==,2004-10-13 11:15:07.000000 UTC
13184,1,AW00013184,I,u/15jD2CAE6FMsRZsCTYwg==,2004-10-13 11:15:07.000000 UTC
13203,1,AW00013203,I,OkKGEunekUmfK4MQmyWz3A==,2004-10-13 11:15:07.000000 UTC
13654,1,AW00013654,I,PjixSV2tKkq0Kw/rlZ9i8g==,2004-10-13 11:15:07.000000 UTC
14021,1,AW00014021,I,hA7MM9pzyUCgn6bDx19C0Q==,2004-10-13 11:15:07.000000 UTC
14245,1,AW00014245,I,F4Z8KT7moE+2Xn3PI85k5A==,2004-10-13 11:15:07.000000 UTC
14438,1,AW00014438,I,68bBeAKd+Eqyk2hPj3lm4g==,2004-10-13 11:15:07.000000 UTC
14894,1,AW00014894,I,qod4qCWM+USAuzg5+OXarw==,2004-10-13 11:15:07.000000 UTC
15248,1,AW00015248,I,tQAzM+/e+EiSG72NXY8Quw==,2004-10-13 11:15:07.000000 UTC
15771,1,AW00015771,I,ZH2EN4TECUeM0TVFg2JjDQ==,2004-10-13 11:15:07.000000 UTC
15782,1,AW00015782,I,u8EgfkGj4kKTE7tRZFd3ig==,2004-10-13 11:15:07.000000 UTC
15979,1,AW00015979,I,9doYMBw6hU6HnJwiUVifdA==,2004-10-13 11:15:07.000000 UTC
16334,1,AW00016334,I,sThuxFmqgEm2ld6RDPE1nQ==,2004-10-13 11:15:07.000000 UTC
16642,1,AW00016642,I,oCRXaQgEIEaRN9MEDqvi4Q==,2004-10-13 11:15:07.000000 UTC
16819,1,AW00016819,I,qXlAB9K0R0iiibfSeYI4MA==,2004-10-13 11:15:07.000000 UTC
16832,1,AW00016832,I,RvZ47wBc7UqNGnd2Sgd2Qw==,2004-10-13 11:15:07.000000 UTC
16975,1,AW00016975,I,msvL3iCPtEWf4NE8UyH4yA==,2004-10-13 11:15:07.000000 UTC
17042,1,AW00017042,I,dx6bD516U02Ab/o7JhNQOg==,2004-10-13 11:15:07.000000 UTC
17391,1,AW00017391,I,cUcwxEanE0a0Ib5fq55TTQ==,2004-10-13 11:15:07.000000 UTC
17485,1,AW00017485,I,1Q3Tl5hbwkGdQcZwPtPk1g==,2004-10-13 11:15:07.000000 UTC
18430,1,AW00018430,I,6rLpDpdYRU+Enzue50zK6Q==,2004-10-13 11:15:07.000000 UTC
18538,1,AW00018538,I,6BJIZhPoY0S+N7CqHjnhow==,2004-10-13 11:15:07.000000 UTC
18639,1,AW00018639,I,RgywpbUWXk+OJY1U6Qu0Rw==,2004-10-13 11:15:07.000000 UTC
18783,1,AW00018783,I,RzZXOH+b0UewLUobkTDupA==,2004-10-13 11:15:07.000000 UTC
18857,1,AW00018857,I,5IwABFEQaEqvXcO0JIHgdA==,2004-10-13 11:15:07.000000 UTC
18870,1,AW00018870,I,Ul0TJMR0vUauBRM13GfwSQ==,2004-10-13 11:15:07.000000 UTC
19119,1,AW00019119,I,hMzcWIY2p0egcwrorPB0Ow==,2004-10-13 11:15:07.000000 UTC
19682,1,AW00019682,I,6hLCo/C1U0af5zAy7lhLjA==,2004-10-13 11:15:07.000000 UTC
19695,1,AW00019695,I,DgXUyaXq+0iCvBMpd5ovPQ==,2004-10-13 11:15:07.000000 UTC
19706,1,AW00019706,I,2YWOY49lSE67+4VfMiC4pA==,2004-10-13 11:15:07.000000 UTC
19864,1,AW00019864,I,wmeCgEWDiEuQa8TvUBz4JA==,2004-10-13 11:15:07.000000 UTC
20652,1,AW00020652,I,1l/l4eU7gUuePBfE0dmSEw==,2004-10-13 11:15:07.000000 UTC
21701,1,AW00021701,I,1NrTLDWwnUi6K0PT2YuPkQ==,2004-10-13 11:15:07.000000 UTC
21716,1,AW00021716,I,Hn1puS9ANkKcfi4Ceo40XQ==,2004-10-13 11:15:07.000000 UTC
21772,1,AW00021772,I,enZHI6qg6UiL65Wz7cvcEg==,2004-10-13 11:15:07.000000 UTC
21919,1,AW00021919,I,EAYqOd7Sl0aSFsRhPi4jzA==,2004-10-13 11:15:07.000000 UTC
22183,1,AW00022183,I,Co5kFYQyUkakllEAg8C5CQ==,2004-10-13 11:15:07.000000 UTC
22717,1,AW00022717,I,odqzvFKj7ECTfs+xi0YvEw==,2004-10-13 11:15:07.000000 UTC
22764,1,AW00022764,I,bz279AMx8Em0TX4JftbyGg==,2004-10-13 11:15:07.000000 UTC
22970,1,AW00022970,I,kZQttKIkqEGb7QMNhcJL/w==,2004-10-13 11:15:07.000000 UTC
23050,1,AW00023050,I,CXtQAyuKeUKQGhXODoVBSQ==,2004-10-13 11:15:07.000000 UTC
23202,1,AW00023202,I,cy0FfTFuM0mYof4PXyO9vQ==,2004-10-13 11:15:07.000000 UTC
23831,1,AW00023831,I,OHL5g7XqI0arkYQAevn6jg==,2004-10-13 11:15:07.000000 UTC
23833,1,AW00023833,I,mzCDcvxwH0aOhHXLt8Onrg==,2004-10-13 11:15:07.000000 UTC
24352,1,AW00024352,I,g7BR7FSqG0mLzmjS+ZBttA==,2004-10-13 11:15:07.000000 UTC
24927,1,AW00024927,I,HFAuMSDNrEOfIc4odKJpJA==,2004-10-13 11:15:07.000000 UTC
25378,1,AW00025378,I,1aHHN3PtZEm8d3dr/7LJLg==,2004-10-13 11:15:07.000000 UTC
25428,1,AW00025428,I,a2TyKcSlAEqY1RY0fFy/8Q==,2004-10-13 11:15:07.000000 UTC
25865,1,AW00025865,I,Ssl396SuUE6465d0swuKLQ==,2004-10-13 11:15:07.000000 UTC
25964,1,AW00025964,I,hS1v84xziUi1z0cbgW3kzg==,2004-10-13 11:15:07.000000 UTC
25972,1,AW00025972,I,WGxzjBvJ5E+PTSLRQh3FEQ==,2004-10-13 11:15:07.000000 UTC
26266,1,AW00026266,I,jh4sBmTtOkKjISmvtHN2Jg==,2004-10-13 11:15:07.000000 UTC
26337,1,AW00026337,I,ELLfu5IgikqaArQ2oo8yIw==,2004-10-13 11:15:07.000000 UTC
26794,1,AW00026794,I,unn8XT36RkGPclOsfgPe9w==,2004-10-13 11:15:07.000000 UTC
27202,1,AW00027202,I,N/Akns8MLUmmoNUcelre0A==,2004-10-13 11:15:07.000000 UTC
27279,1,AW00027279,I,1/DzG6FvF0KKTvbxeiAZSA==,2004-10-13 11:15:07.000000 UTC
27671,1,AW00027671,I,sIohIjfeZEyj5GsKCcK44A==,2004-10-13 11:15:07.000000 UTC
28019,1,AW00028019,I,h4FZ3vm7tkSNHjW2XJbvHg==,2004-10-13 11:15:07.000000 UTC
28181,1,AW00028181,I,31tb0EhGoki/+f9dhbKvxw==,2004-10-13 11:15:07.000000 UTC
28255,1,AW00028255,I,f+vNSxI000SQqfosAYWomw==,2004-10-13 11:15:07.000000 UTC
28599,1,AW00028599,I,L2VKIcCdYEutzfp5hZoESA==,2004-10-13 11:15:07.000000 UTC
28611,1,AW00028611,I,Wg+We2mQ4EWxWCg4lnZcmg==,2004-10-13 11:15:07.000000 UTC
28979,1,AW00028979,I,OxX+T4gxW0eriM4u8cTb3A==,2004-10-13 11:15:07.000000 UTC
29036,1,AW00029036,I,coyzlWA23ESObeo/D9XNQw==,2004-10-13 11:15:07.000000 UTC
