CustomerID,AddressID,AddressTypeID,rowguid,ModifiedDate
16866,18831,2,byU3VILUFEmQyMCOGBmrRA==,2004-04-15 00:00:00.000000 UTC
25318,26974,2,RfzlrSJebk6CUkJ1Kbe89g==,2004-04-15 00:00:00.000000 UTC
25771,17942,2,dHCkwcaxlkqM+i8DgIVtrg==,2004-04-15 00:00:00.000000 UTC
28001,19848,2,yp0ETu10ck+zWCjkwrls9g==,2004-04-15 00:00:00.000000 UTC
13434,19601,2,PC3G4QYLUk+jmnS5041cAw==,2004-04-15 00:00:00.000000 UTC
22377,22345,2,yuGDvKM3EkCdpe8bN/shgw==,2004-04-15 00:00:00.000000 UTC
21123,26031,2,Fi9tPPfb+U+kiJE1byP0Pw==,2004-04-15 00:00:00.000000 UTC
17321,13631,2,bOLRQ/7v1kCQzQtLZjNoMw==,2004-04-15 00:00:00.000000 UTC
13374,12921,2,mD016mZg+Eioq7GCNCopmg==,2004-04-15 00:00:00.000000 UTC
22184,13074,2,pyMx6J5gskydWv1Hw38OBQ==,2004-04-15 00:00:00.000000 UTC
23262,11883,2,2bbIpu7t80abOFd2VtNoeA==,2004-04-15 00:00:00.000000 UTC
16819,23892,2,LsUHHScXnUmgaIfJrlBr/Q==,2004-04-15 00:00:00.000000 UTC
12552,19933,2,Cnls3ywouU+wdgLRglxRPg==,2004-04-15 00:00:00.000000 UTC
23062,11706,2,wyUmct0+Kk2Iq+xO9IUDiw==,2004-04-15 00:00:00.000000 UTC
25360,23666,2,IMXn6PvfF0OtdrLcImlEIg==,2004-04-15 00:00:00.000000 UTC
21491,28054,2,8So1K1hcT06F64Wkgxr4uA==,2004-04-15 00:00:00.000000 UTC
11787,26007,2,+uNam7JWlEWmflPXTwo43g==,2004-04-15 00:00:00.000000 UTC
17032,16667,2,1Zr0cRvhUUimvWVfoK3fJA==,2004-04-15 00:00:00.000000 UTC
28137,19772,2,okmjixZvAUSJrLeORnMFsA==,2004-04-15 00:00:00.000000 UTC
14466,25923,2,d8jC9QvHRkWt1kC8a3Lc6w==,2004-04-15 00:00:00.000000 UTC
12422,18334,2,BQT5g6LwtUiKrtOnVDgtuA==,2004-04-15 00:00:00.000000 UTC
18339,13707,2,L7BtpEAsZ0e6K6VVJXM4pw==,2004-04-15 00:00:00.000000 UTC
19699,12117,2,mql6/guJFEG9hEvh9LT2nA==,2004-04-15 00:00:00.000000 UTC
18448,29560,2,defhbVUe5kWAC2bIVLWODQ==,2004-04-15 00:00:00.000000 UTC
11679,23829,2,+nr3Nx6Cq0eXRsftFCAWOw==,2004-04-15 00:00:00.000000 UTC
21721,18802,2,2HOKwnYV0k2LA/Pn9auK9w==,2004-04-15 00:00:00.000000 UTC
28358,15281,2,rNZOn84w5EWpWvsw/Fb0AQ==,2004-04-15 00:00:00.000000 UTC
12590,25908,2,MOjEELX/T0aI7LFyc+RIlg==,2004-04-15 00:00:00.000000 UTC
17503,25206,2,Brk5qdDmMkyXVYyk7DSm5g==,2004-04-15 00:00:00.000000 UTC
23211,18890,2,ChLGUPJoNUSA3cBLCkUcng==,2004-04-15 00:00:00.000000 UTC
28883,15718,2,Uclf0pFjTUeMhofQ4cwi4Q==,2004-04-15 00:00:00.000000 UTC
15539,18591,2,8zURtUJjc0aepzsJ4fDaCA==,2004-04-15 00:00:00.000000 UTC
12888,16897,2,BgYcQBJENk6eN8vER9dkow==,2004-04-15 00:00:00.000000 UTC
24264,22852,2,FfzqLqJLKkig3gQ6vgTOUA==,2004-04-15 00:00:00.000000 UTC
23426,23591,2,TTKq+0CmQEiRKsWeiilidw==,2004-04-15 00:00:00.000000 UTC
21316,27447,2,Bxic+90tjUOygHjYdMDMbg==,2004-04-15 00:00:00.000000 UTC
21478,12950,2,U/g4c6DnL0iby3+rSt7EZg==,2004-04-15 00:00:00.000000 UTC
16817,23469,2,ueBvjKX8FkedbDTVvhPBEA==,2004-04-15 00:00:00.000000 UTC
21401,14319,2,/K37RYFUA0yxg2TsqWQyiw==,2004-04-15 00:00:00.000000 UTC
24110,16956,2,o7Dix1ti3EKsf8OCMyKn8g==,2003-09-20 00:00:00.000000 UTC
17842,23963,2,QJqhAfKrBkKnhNS4v/C4eA==,2003-09-20 00:00:00.000000 UTC
29256,26362,2,myK1F821H0+DB0bmQOHOJA==,2003-09-20 00:00:00.000000 UTC
28896,13266,2,Q7IXHMFhkECpuv/Rcj3zIA==,2003-09-20 00:00:00.000000 UTC
12466,22435,2,tfGWI1WjD0+JY4//YXJtMg==,2003-09-20 00:00:00.000000 UTC
23795,20698,2,m5A5RB9IpEeKcHPHADGfTw==,2003-09-20 00:00:00.000000 UTC
29002,21380,2,Z2DwdQ4oPUWcRgsuVudXIw==,2003-09-20 00:00:00.000000 UTC
11430,25371,2,wf+MqpgYdEKFxp8eoaw/gQ==,2003-09-20 00:00:00.000000 UTC
25339,24296,2,KCgmhUJK5EmIrk2qs2bISA==,2003-09-20 00:00:00.000000 UTC
28590,14921,2,o+B7ra0BVUKYRcQArz4nQg==,2003-09-20 00:00:00.000000 UTC
13046,26803,2,3DiTVksh70Oicmf+53JWAw==,2003-09-20 00:00:00.000000 UTC
16895,29425,2,3Y63tPswuUefWN5qWuNvVg==,2003-09-20 00:00:00.000000 UTC
23918,24221,2,N6VeLgZHpkSZAg3tqTWQvg==,2003-09-20 00:00:00.000000 UTC
17169,21306,2,gz6t5jSwb0ueWsNplXHVOQ==,2003-09-20 00:00:00.000000 UTC
18704,20383,2,pIg1xPx6lUOVhecN9yJ4Gg==,2003-09-20 00:00:00.000000 UTC
25265,21337,2,y5wkV2OS1UGE141IYRyYig==,2003-09-20 00:00:00.000000 UTC
27841,20905,2,WwDgRDuxvUemZ+LIRLY6cA==,2003-09-20 00:00:00.000000 UTC
15139,22547,2,HoWd+voHSUqk0xdVIv2n8w==,2003-09-20 00:00:00.000000 UTC
22569,26160,2,MpNOSB4W3kG2RJ5IetczlA==,2003-09-20 00:00:00.000000 UTC
13989,29394,2,rdTdHvASc02Twl9Wonq1WA==,2003-09-20 00:00:00.000000 UTC
14205,27185,2,XKxo7bPkm0SysefQxK7rZg==,2003-09-20 00:00:00.000000 UTC
11140,22693,2,+7cYNcFQQkKT2dTaAdXA3A==,2003-09-20 00:00:00.000000 UTC
17101,29206,2,oBSJh4/nHUG0eoBjWpOvFg==,2003-09-20 00:00:00.000000 UTC
19547,28139,2,/w6UOZWH8k2cj7BHMBkXJg==,2003-09-20 00:00:00.000000 UTC
22478,19073,2,oFWD5yuLzkCK5E9Ek9r8Zg==,2003-09-20 00:00:00.000000 UTC
25253,27072,2,f0cYIClUh0Cp0bEyX2fNhQ==,2003-09-20 00:00:00.000000 UTC
18571,15368,2,wW49BU+hdEGNxk/TAUtiGQ==,2003-09-20 00:00:00.000000 UTC
16488,29203,2,LzqA06Jx40CjtxVl3jipaw==,2003-09-20 00:00:00.000000 UTC
14107,19792,2,XsnZIlWXJk6mg5SSZH3Y3w==,2003-09-20 00:00:00.000000 UTC
23722,19139,2,CZnM+VPCa0yEZrd2prD9Mw==,2003-09-20 00:00:00.000000 UTC
12137,25857,2,hhtVqSP73k2YX1inS7fwrw==,2003-09-20 00:00:00.000000 UTC
26053,27321,2,LDpvQSySi0+aNEpqUig9FA==,2003-09-20 00:00:00.000000 UTC
16363,17380,2,bjHmRG8Ie06bzZjz+Id6Ow==,2003-09-20 00:00:00.000000 UTC
18391,16805,2,KtavnhdJ4Ui3bk0ivvGb2w==,2003-09-20 00:00:00.000000 UTC
25739,28448,2,mz3jBTbr5U+FNhDi0qTJ2w==,2003-09-20 00:00:00.000000 UTC
12907,29529,2,JLPwVlZ3B0GSiphfxDcaEQ==,2003-09-20 00:00:00.000000 UTC
12928,19642,2,b/V1Re92EE2o+pXT+RhETQ==,2003-09-20 00:00:00.000000 UTC
12868,29074,2,BrzloS40I0efcykRSLdJQA==,2003-09-20 00:00:00.000000 UTC
17813,19391,2,oSKHWS+6Hkqz9A96AGJWaw==,2003-02-24 00:00:00.000000 UTC
15540,24059,2,QHcCtZIxgEW6o2UnUeVe9g==,2003-02-24 00:00:00.000000 UTC
14356,19381,2,Mk7NSArHAEOon7q5lG+0Sw==,2003-02-24 00:00:00.000000 UTC
13975,26149,2,u2fjoH4xKU+QuGgMhxWKJA==,2003-02-24 00:00:00.000000 UTC
12397,26194,2,th5lWxQ4Xkq3tFHhHs/cLw==,2003-02-24 00:00:00.000000 UTC
27021,28501,2,11t4Ce0up0iMTNITb633Ag==,2003-02-24 00:00:00.000000 UTC
21332,19019,2,F/+UzLI6Skidmu4whw57FQ==,2003-02-24 00:00:00.000000 UTC
23425,24592,2,uQNG3t99KU6yDQjkKa2PRw==,2003-02-24 00:00:00.000000 UTC
15535,25821,2,aeiOmlUsh0WLxzxtbL2fdw==,2003-02-24 00:00:00.000000 UTC
12302,14829,2,boxpOCqyo0Cv41+jlVC1SA==,2003-02-24 00:00:00.000000 UTC
17794,15805,2,krq+iqYZq06RCDjBSugeIw==,2003-02-24 00:00:00.000000 UTC
15454,22933,2,Q+6jgpmkwEulo0yW2XjNEw==,2002-07-31 00:00:00.000000 UTC
12358,20368,2,zf8mmeS9zkiERj/WRVIhXA==,2002-07-31 00:00:00.000000 UTC
21165,23449,2,b/wpuffQhUajBudKuhqTEA==,2002-07-31 00:00:00.000000 UTC
13176,13201,2,tDa4Tz4WJkO87ddyN50PHg==,2002-07-31 00:00:00.000000 UTC
11609,14497,2,wvAU2dZnFUamEX94rW5dyg==,2002-07-31 00:00:00.000000 UTC
13203,17770,2,Vnlk+9kJE0iEBL9f+rZHKQ==,2002-07-31 00:00:00.000000 UTC
12348,24732,2,dLfZKImeP0GzYscD26N1AQ==,2002-07-31 00:00:00.000000 UTC
13088,28238,2,cXHgQQxco06J+A9BnCqVyQ==,2002-07-31 00:00:00.000000 UTC
21169,24534,2,qyhO3RYKRUmdnJ78oub/RQ==,2002-07-31 00:00:00.000000 UTC
29174,13627,2,5A9qiEIvcEuBLfQUXSJsyw==,2002-01-04 00:00:00.000000 UTC
11394,29302,2,viSen2iEskWLRgYFMAfbPw==,2002-01-04 00:00:00.000000 UTC
29167,21275,2,+RdgEdhxPUyz+JQx0Uen1A==,2002-01-04 00:00:00.000000 UTC
29151,15819,2,fBjOueG6skuuNHq7druEhA==,2002-01-04 00:00:00.000000 UTC
12483,19106,2,tNw8vg/g4ke6YChmbyajtg==,2002-01-04 00:00:00.000000 UTC
14206,22190,2,NhLwdR5a90ilWA0+tkEUqw==,2004-07-12 00:00:00.000000 UTC
20126,13391,2,8fQ+PlXes02XxvLJAuQJ9w==,2004-07-12 00:00:00.000000 UTC
13094,22299,2,RgK41+QOwka1Nh1PHBTd5g==,2004-07-12 00:00:00.000000 UTC
16024,25773,2,UvXzcJ9CfUm/cCFhrv/lJg==,2004-07-12 00:00:00.000000 UTC
19711,23745,2,YtWwM2pfikmAfCqsenr3jA==,2004-07-12 00:00:00.000000 UTC
26597,21419,2,5PyZ0MdIrUqZxu58ZGyarA==,2004-07-12 00:00:00.000000 UTC
23182,17951,2,m7O3sMQB5kmfgpDZASK8qQ==,2004-07-12 00:00:00.000000 UTC
11927,29000,2,RVIHsBU3cEKAAJE3x9mXdA==,2004-07-12 00:00:00.000000 UTC
29215,21865,2,KXSPbex9IUq4PVIW15omaA==,2004-07-12 00:00:00.000000 UTC
21085,27619,2,neNyCPSfIEyb8XH7xN6f4g==,2004-07-12 00:00:00.000000 UTC
22382,26355,2,3wXJBrbeZUKNsYRQA6D/pA==,2004-07-12 00:00:00.000000 UTC
20777,13534,2,X3AnDMc28kiXHenFqxQwwQ==,2004-07-12 00:00:00.000000 UTC
20018,12745,2,3+S8t/5TukKzoTdXeB2nCw==,2003-12-17 00:00:00.000000 UTC
22704,26375,2,rpfK20+NPESPuwsEhPviTg==,2003-12-17 00:00:00.000000 UTC
23045,14880,2,DwanfhCCtEyT4iLTV8c47Q==,2003-12-17 00:00:00.000000 UTC
25622,19151,2,JGSlC6rlIEq6PkiEAH/MsQ==,2003-12-17 00:00:00.000000 UTC
16736,16610,2,vm1GXNu1IU+8vycJJ+W2oQ==,2003-12-17 00:00:00.000000 UTC
26932,28805,2,W1jKrDebmkuVSwq7Q/2wZQ==,2003-12-17 00:00:00.000000 UTC
21848,25994,2,mXh1FP1yd0SQp0x2KeH1Mg==,2003-12-17 00:00:00.000000 UTC
12541,15463,2,9JWWThkDt0+ECIHQ5BHKvA==,2003-12-17 00:00:00.000000 UTC
25680,25012,2,ivecNyChC0Wd+YnvqCQTEA==,2003-12-17 00:00:00.000000 UTC
24243,26487,2,S1V153GEf0S6ldDj0LaVVA==,2003-12-17 00:00:00.000000 UTC
26030,18909,2,Gwal/HnU3keboK8CtK/TUw==,2003-12-17 00:00:00.000000 UTC
23330,22411,2,bhytidmCiUmNKc+MFQf+qA==,2003-12-17 00:00:00.000000 UTC
25514,17305,2,8TdBM/g85UeQtpt2p9JFZQ==,2003-12-17 00:00:00.000000 UTC
16371,14603,2,ZlaezU7D+kSUMuu0Kadi+Q==,2003-12-17 00:00:00.000000 UTC
18678,23133,2,EuH/euJs1EaYoTHRcjhI/A==,2003-12-17 00:00:00.000000 UTC
21458,22303,2,J6goZvISz0qkePA+7ESU9A==,2003-12-17 00:00:00.000000 UTC
27329,25627,2,odbUdtNsyUyVV/tVwLmmTw==,2003-12-17 00:00:00.000000 UTC
20371,28769,2,2rh4aapg0UibaX0AGJ0Nsg==,2003-12-17 00:00:00.000000 UTC
24970,13221,2,nWSAPNyw+Uivgko7vyRfVQ==,2003-12-17 00:00:00.000000 UTC
25160,18491,2,wUFR11kuuU+/BaiGn2Iglg==,2003-12-17 00:00:00.000000 UTC
25740,25033,2,EXGdQmYCNE2/rSF/BKyJ0w==,2003-12-17 00:00:00.000000 UTC
18901,14663,2,dpuX5h6pkkmhXujSKXHb0Q==,2003-12-17 00:00:00.000000 UTC
19834,26140,2,qoVFrbjHO0eKgEkkjMaP9w==,2003-12-17 00:00:00.000000 UTC
11320,19736,2,kOd27tK6iUCYteQEUWTyWQ==,2003-12-17 00:00:00.000000 UTC
11434,25156,2,COSftsvkJEGEjjPk0/v5kA==,2003-12-17 00:00:00.000000 UTC
16774,22806,2,lLzKSAbSFkmlsfo9x+ftIA==,2003-12-17 00:00:00.000000 UTC
17154,17357,2,wZc5sALcVkSosu2LBVD5Gw==,2003-12-17 00:00:00.000000 UTC
28343,18312,2,RLecchhqoUG5HX9Q+SBCiQ==,2003-12-17 00:00:00.000000 UTC
22179,27077,2,E6KV4/pjUUi3s3TC/FbSmw==,2003-12-17 00:00:00.000000 UTC
17477,16333,2,Mlm8e3t5vkOyOxs+hav4XQ==,2003-12-17 00:00:00.000000 UTC
19729,29072,2,+i8ls9s7PkqbGDJe7NJHyg==,2003-12-17 00:00:00.000000 UTC
11721,29644,2,yS/7uQ7AWUGqRNyGOAH5Wg==,2003-12-17 00:00:00.000000 UTC
18306,26796,2,zeRT9uE3XUaMIHybrZm/qg==,2003-12-17 00:00:00.000000 UTC
14526,21333,2,3mI8EeLVt068vDEjVxGNSA==,2003-12-17 00:00:00.000000 UTC
20315,23642,2,D7HBAPY0gUCnn2ccMbGlsw==,2003-12-17 00:00:00.000000 UTC
11143,15436,2,wUfpgDDGXkiu2Rl/ih48QQ==,2003-12-17 00:00:00.000000 UTC
15175,19745,2,aJdCirqd30WZ43jfrJGY2g==,2003-12-17 00:00:00.000000 UTC
23979,14823,2,RMSYnpfdUkGM8256zmJ27g==,2003-12-17 00:00:00.000000 UTC
29034,15443,2,Yn7cDoEDB0afCId8KU389A==,2003-12-17 00:00:00.000000 UTC
19689,21757,2,kW2/mR4ZPU+lwkKnTIXMUA==,2003-12-17 00:00:00.000000 UTC
16460,13728,2,AO7BfnFRIUWH0zz6y0LiXA==,2003-12-17 00:00:00.000000 UTC
16996,20585,2,zYCe6Ltz5ke613B5BI3sPg==,2003-12-17 00:00:00.000000 UTC
19633,29143,2,m4Qm1HW9xU2j6HnGvxn9XA==,2003-12-17 00:00:00.000000 UTC
24019,20696,2,nSjqGONqzUe7AJI+/CO+vQ==,2003-12-17 00:00:00.000000 UTC
24459,29692,2,OqH2TvM9p023ciniLQxQWA==,2003-05-23 00:00:00.000000 UTC
18168,20802,2,HbrzzfzlFk+184JGUcmmTQ==,2003-05-23 00:00:00.000000 UTC
19500,25943,2,0DBu1plO+Eusx60H8xEKUA==,2003-05-23 00:00:00.000000 UTC
21015,24501,2,xgcaOxJvkEiyo782MQXe5Q==,2003-05-23 00:00:00.000000 UTC
21006,20048,2,xuKGqUshrUKVTeYGIGV1kw==,2003-05-23 00:00:00.000000 UTC
12816,16479,2,G8B939WA/0+eLFkndQypHw==,2003-05-23 00:00:00.000000 UTC
12861,22025,2,TmEi4s7BuE6iBXUk+lLv8g==,2003-05-23 00:00:00.000000 UTC
15228,17073,2,hG7QeXFixUqvRUNkTPl26w==,2003-05-23 00:00:00.000000 UTC
27448,24772,2,3lhENoMBPUKdXKA9eKjDmg==,2003-05-23 00:00:00.000000 UTC
16430,17537,2,BCaeOtcA30S3m0Hne9jC1w==,2003-05-23 00:00:00.000000 UTC
13927,14891,2,HiTknRda8kqP3nUvc2cB/g==,2003-05-23 00:00:00.000000 UTC
15716,20173,2,VGynYZsSz0mIrRKt0gLseg==,2003-05-23 00:00:00.000000 UTC
21982,17900,2,PXe55juuhEOmzJefUucOog==,2002-10-27 00:00:00.000000 UTC
29154,22796,2,XytqIOPXwUK77+S4/M+h9w==,2002-10-27 00:00:00.000000 UTC
29281,13888,2,v1nq4oj7ykK3KFNn8/5DKw==,2002-10-27 00:00:00.000000 UTC
20246,13576,2,BAP+TKGPdkGvQ+RTJYo8tg==,2002-04-02 00:00:00.000000 UTC
20253,28058,2,E6SidvKyGkK5X7JrjanV4g==,2002-04-02 00:00:00.000000 UTC
26041,25571,2,2ms2UCOYJEOPtaiwOtPw9w==,2002-04-02 00:00:00.000000 UTC
28185,14339,2,U4UJqaGgWEGmm3ua8fvtuA==,2001-09-06 00:00:00.000000 UTC
13772,18045,2,EMVNO2cJAEON14oeZ7Iliw==,2001-09-06 00:00:00.000000 UTC
17308,17898,2,o/2OHK9f5ky1erxp0k7s2A==,2001-09-06 00:00:00.000000 UTC
17065,12203,2,8GmHlRP83UO1y++lc2ZIWw==,2001-09-06 00:00:00.000000 UTC
28088,20517,2,l7g9V0YkFU2feEB8WaH6lQ==,2001-09-06 00:00:00.000000 UTC
28193,21205,2,n+Opm3ZlWU+bUQJJmsJkvg==,2001-09-06 00:00:00.000000 UTC
14581,25932,2,5BSjcFiEHEK8IJIWIN4eRQ==,2001-09-06 00:00:00.000000 UTC
19831,13925,2,1YwsTFkXOU6wMuxLHaHbkA==,2004-03-14 00:00:00.000000 UTC
11636,17577,2,YhOvwUwx7Uq6I+jTkqk+hA==,2004-03-14 00:00:00.000000 UTC
24787,17464,2,W/OdldRSIUO5DP5CJo3eAA==,2004-03-14 00:00:00.000000 UTC
12359,28079,2,N+HnQDKI5EiuhcJmU2/tRg==,2004-03-14 00:00:00.000000 UTC
17866,25302,2,nVEcvbork0WPxUnBc9zgog==,2004-03-14 00:00:00.000000 UTC
11656,19133,2,Q0pbI8BGG0SetGtyay9yBw==,2004-03-14 00:00:00.000000 UTC
21264,14590,2,MAH1e6+sQkaXSfJkQuGUXg==,2004-03-14 00:00:00.000000 UTC
21670,15779,2,ib6H/8+1JE+gPmUOcAUSdA==,2004-03-14 00:00:00.000000 UTC
13838,24188,2,AVr83B5eSUmPf19fRMRAgQ==,2004-03-14 00:00:00.000000 UTC
21108,15313,2,xcMf3CwkuUGKNgAWeRePLw==,2004-03-14 00:00:00.000000 UTC
18425,23212,2,7IPkOqmX40mOZ2xKfsDoFQ==,2004-03-14 00:00:00.000000 UTC
21806,11402,2,OxuGqruKoECflzma/ri5OQ==,2004-03-14 00:00:00.000000 UTC
21626,20798,2,+S3Ef0mBX02Tn6dqDrp1PQ==,2004-03-14 00:00:00.000000 UTC
17400,21301,2,xsUTDGsopUyfwBplD0cnPA==,2004-03-14 00:00:00.000000 UTC
16911,14584,2,2DnW8/ikzkWjC+Z08QS2FQ==,2004-03-14 00:00:00.000000 UTC
27852,23742,2,iSndv68LD0KmiY2GU0D5Ug==,2004-03-14 00:00:00.000000 UTC
16130,12172,2,q4AUXt56v0a6rA+lVwmdng==,2004-03-14 00:00:00.000000 UTC
20287,29197,2,ctubqoU730SuzEoLOACtOg==,2004-03-14 00:00:00.000000 UTC
20857,26010,2,I6WRYefDb0SWz/tC0nKw4w==,2004-03-14 00:00:00.000000 UTC
14349,29094,2,fUYE47D8vUKiOxRc9UVNIw==,2004-03-14 00:00:00.000000 UTC
16078,29034,2,hBQqRHsHy0SWA1VeI0rvtA==,2004-03-14 00:00:00.000000 UTC
27332,26295,2,KRSeT9fScUqi8Mr2Z8UTAA==,2004-03-14 00:00:00.000000 UTC
27975,19400,2,zRJBSc9dUkS54SERjlcYig==,2004-03-14 00:00:00.000000 UTC
19816,13813,2,xz+KsIQ9+06SMMcRTD6P1A==,2004-03-14 00:00:00.000000 UTC
27599,28434,2,5RXQ/e1IxE6jkUyjlDZeYw==,2004-03-14 00:00:00.000000 UTC
13365,14170,2,NrGElR7YZEqyhBDPFxsR9A==,2004-03-14 00:00:00.000000 UTC
19261,11654,2,ZQzGsPnmr06k4I2elZFJAQ==,2004-03-14 00:00:00.000000 UTC
19644,25608,2,qDTnpEoE+0CukN9RZ4zRLQ==,2004-03-14 00:00:00.000000 UTC
22385,25546,2,+JCx44nAf0WnpXxMTyVYAw==,2004-03-14 00:00:00.000000 UTC
16004,20091,2,lM0pv3xtC0GAdRgYr1PBIw==,2004-03-14 00:00:00.000000 UTC
18086,22026,2,T2PGZGsjA06fTDzHm+dLNw==,2004-03-14 00:00:00.000000 UTC
25123,17555,2,Sp2moHB6DU66+ceZAJgFUQ==,2004-03-14 00:00:00.000000 UTC
12048,21780,2,e6TqQLbNIEmQu9q4F3QBeQ==,2004-03-14 00:00:00.000000 UTC
17867,12089,2,zI6TJCSZi0KOYEJWwFCSyg==,2004-03-14 00:00:00.000000 UTC
20332,23828,2,oHBmeYvhj0eLohyeUxgDQw==,2004-03-14 00:00:00.000000 UTC
20378,15023,2,k563wh9EEEe9UuqoWtS74A==,2003-08-19 00:00:00.000000 UTC
28327,19514,2,2cYHe2cJMUaXtA1cVkeuBg==,2003-08-19 00:00:00.000000 UTC
13341,13850,2,xThKfjgB00qY6LqvjQ7zKw==,2003-08-19 00:00:00.000000 UTC
18751,19556,2,gKh224eH4UiF2rwXmoZ3GQ==,2003-08-19 00:00:00.000000 UTC
21650,12717,2,dr+jePZqGE+YAe12BFittA==,2003-08-19 00:00:00.000000 UTC
26543,26862,2,PLDt8TZgc0aUZMjOCnD8gw==,2003-08-19 00:00:00.000000 UTC
15125,28441,2,sP32PF8gaUO7ExnXhVaPjQ==,2003-08-19 00:00:00.000000 UTC
11647,27239,2,DXctou4NV02y7hY3VIIruA==,2003-08-19 00:00:00.000000 UTC
11650,14604,2,1DgPD9BRyEmko1VorecB1Q==,2003-08-19 00:00:00.000000 UTC
23801,12609,2,A8iN5OWfc0OmpBHPh73Arg==,2003-08-19 00:00:00.000000 UTC
20146,19948,2,oVx9hIfqykyxOr4LpuauqA==,2003-08-19 00:00:00.000000 UTC
25890,20638,2,hGn4n9b86U+ukFEGFQ+Y2A==,2003-08-19 00:00:00.000000 UTC
11984,25270,2,Cln4zr72T0amIqn06Cb8vw==,2003-08-19 00:00:00.000000 UTC
21459,14493,2,8/JZ0fvweUKa+vbwEz9bbA==,2003-08-19 00:00:00.000000 UTC
11922,26690,2,BVOWerSkzkm6jRYYGIzoTQ==,2003-08-19 00:00:00.000000 UTC
16441,25982,2,2xx72P2HS0W8MxdwAwY1lA==,2003-08-19 00:00:00.000000 UTC
29214,28046,2,ejlyx88WsUiMsG+9WnkRBw==,2003-08-19 00:00:00.000000 UTC
16627,14886,2,JxKwPTSCWkOqMGttoi+rlQ==,2003-08-19 00:00:00.000000 UTC
27815,11460,2,CEyNKFiz3EegOZBT/hideA==,2003-08-19 00:00:00.000000 UTC
25521,28538,2,lg4+RCHtVkez8sodvkTfHA==,2003-08-19 00:00:00.000000 UTC
22143,12064,2,999lo3kOcU2PmCCVESNdaw==,2003-08-19 00:00:00.000000 UTC
23223,23897,2,CxLibU2ya02D7EHdNbqTyA==,2003-08-19 00:00:00.000000 UTC
28391,22830,2,Lwx8S3KcgUOHGysbwlu6yw==,2003-08-19 00:00:00.000000 UTC
13485,26559,2,I4rCO8HonUmeresVLyCSZA==,2003-08-19 00:00:00.000000 UTC
27222,16633,2,6nyQUF0H70u/Da30k40p3w==,2003-08-19 00:00:00.000000 UTC
23602,19729,2,l6XJp0Dgw0q07n077AkqwQ==,2003-08-19 00:00:00.000000 UTC
11078,24109,2,mcuQYieltkuuMYO5gJ/lkw==,2003-08-19 00:00:00.000000 UTC
16877,19364,2,Yig+qaocgkCpan6iqGWkxQ==,2003-08-19 00:00:00.000000 UTC
16477,12710,2,3MWf/CC4I0u104MBzdCvpw==,2003-08-19 00:00:00.000000 UTC
17554,20942,2,JbqqM4Oji0ynJSqDpuug0g==,2003-08-19 00:00:00.000000 UTC
27837,25599,2,OVuA39EchUO2s1m0KZ+eug==,2003-08-19 00:00:00.000000 UTC
25672,27536,2,1Cxw4J/uikWUu7JBDp2tdw==,2003-08-19 00:00:00.000000 UTC
15217,15572,2,xKwQjKxBZkC9EpIHJoAZSA==,2003-08-19 00:00:00.000000 UTC
12530,16515,2,h5tVmdigbEqkMZT3K89kNw==,2003-08-19 00:00:00.000000 UTC
19185,16776,2,agS/MVK/q0ekW0GNBwvT9A==,2003-08-19 00:00:00.000000 UTC
29248,26785,2,qKwI9WGksEipKiYsX/gTig==,2003-08-19 00:00:00.000000 UTC
24083,11702,2,aRuRxqzqW0CKLIb7ZaBeHA==,2003-08-19 00:00:00.000000 UTC
11523,13820,2,YD3KkCA3OUqKNSiJMo8Pjg==,2003-08-19 00:00:00.000000 UTC
11819,14714,2,yPQAP7WokkGbJ5hElNzE+A==,2003-08-19 00:00:00.000000 UTC
12503,25363,2,SxFY4cDZ3UiBEhi6KA0Krg==,2003-08-19 00:00:00.000000 UTC
26736,21450,2,Aqz7jiF3+EOe7Yy+3tSrrA==,2003-08-19 00:00:00.000000 UTC
11215,16480,2,+avr2N1GfESE15q5S7W9rg==,2003-08-19 00:00:00.000000 UTC
22970,18726,2,EeQi2okW7Emc4ZN5hdrlGw==,2003-08-19 00:00:00.000000 UTC
19535,25611,2,LIKZPQvomESksZOa2eaGlw==,2003-08-19 00:00:00.000000 UTC
25675,20133,2,WqAIp1x+AkCo3AVBXd3tYQ==,2003-08-19 00:00:00.000000 UTC
17035,14186,2,IFV7cVsTRE2QEbv2A5LVUg==,2003-08-19 00:00:00.000000 UTC
18111,24382,2,U8UQaUWWrk++hVe8aY5y3g==,2003-08-19 00:00:00.000000 UTC
22281,16159,2,eV4fjKjY9EOsPvCWKg61DQ==,2003-08-19 00:00:00.000000 UTC
19241,24679,2,A9XrHs7j80aMotiEnJQg6g==,2003-08-19 00:00:00.000000 UTC
29247,17282,2,6HSetlA7DEaf2Y2w1F3yoA==,2003-08-19 00:00:00.000000 UTC
16221,19239,2,m6JgB1VBa0qAscHDgUca0A==,2003-08-19 00:00:00.000000 UTC
21070,25464,2,i+ZHKmyC8ECgBvdakS5yBw==,2003-08-19 00:00:00.000000 UTC
15137,14143,2,i+QYwQJy5UeiUQYqZrLHpA==,2003-08-19 00:00:00.000000 UTC
16593,14075,2,Wztn7SuiVkirK7Zc5A5G5w==,2003-08-19 00:00:00.000000 UTC
